Order_ID,Order_Date,Ship_Days,Ship_Date,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Segment,Region,Country,State,City,Category,Product,Quantity,Unit_Price,Discount,Total_Sales,Profit,Profit_Margin,Shipping_Cost,Order_Priority,Delivery_Status,Return_Reason,zscore_sales,zscore_profit,GMV,Efective_Price,Delivery_Statuses,Order_Month,Cohort_Month
ORD-1077,2025-09-29,5,2025-10-04,CUST-5304,Michael Murray,37,Female,Consumer,East,United States,Nevada,Port Sharon,Office Supply,Pen Set,6,374,0.5625427212119744,981.6541336003296,218.4644223040289,0.2225472443158625,4.187589792053707,Low,Cancelled,,-0.0006014979677795063,0.43369251613321197,2244,163.60902226672158,-5,2025-09,2025-09
ORD-1078,2025-08-16,6,2025-08-22,CUST-5392,Willie Williams,58,Male,Home Office,East,United States,Idaho,North Felicia,Furniture,Bookshelf,2,404,0.5692022747587461,348.08456199493315,28.68587697039377,0.0824106556349124,2.137220268768791,Medium,Cancelled,,-0.7432522683061868,-0.7956298111558632,808,174.04228099746658,-6,2025-08,2025-08
ORD-1079,2025-06-25,4,2025-06-29,CUST-6122,Sherry Terrell,28,Male,Corporate,North,United States,Illinois,Shawnhaven,Technology,Laptop,4,167,0.3647627524232529,424.3384813812671,49.15194359748681,0.115831926054625,12.242317547097375,High,Cancelled,,-0.6538697687172476,-0.6630574352203195,668,106.08462034531678,-4,2025-06,2025-06
ORD-1080,2025-11-15,6,2025-11-21,CUST-1041,Sean Norris,25,Female,Corporate,East,United States,Connecticut,Clarkport,Office Supply,Desk Organizer,10,358,0.584691686832766,1486.8037611386978,167.31940180330795,0.1125363051780035,11.642476517741612,Medium,Cancelled,,0.5915193626930947,0.10239207581915934,3580,148.68037611386978,-6,2025-11,2025-11
ORD-1081,2025-05-23,6,2025-05-29,CUST-4727,Michael Martinez,58,Female,Consumer,Central,United States,Vermont,East Jennifer,Office Supply,Filing Cabinet,7,303,0.5960907694720313,856.6914779498215,211.7894744770901,0.247217907412749,8.475048862361977,Medium,Delivered,,-0.1470788804709017,0.39045442310894624,2121,122.38449684997451,-6,2025-05,2025-05
ORD-1082,2025-10-26,5,2025-10-31,CUST-1507,Stephanie Sanchez,40,Female,Consumer,South,United States,Texas,Davidside,Technology,Mouse,7,66,0.0181263643180347,453.62561968506793,27.070934160675236,0.0596768193548445,8.006863035063297,High,Returned,Damaged Product,-0.6195402857415853,-0.8060908738107158,462,64.8036599550097,-5,2025-10,2025-10
ORD-1083,2025-03-15,1,2025-03-16,CUST-8787,Jay Cardenas,37,Female,Home Office,South,United States,Minnesota,South Sharonside,Furniture,Office Chair,8,250,0.4580194748599724,1083.9610502800551,229.80868634547912,0.2120082509294085,17.527967218837745,Critical,Cancelled,,0.1193195239503417,0.5071768873422988,2000,135.4951312850069,-1,2025-03,2025-03
ORD-1084,2024-11-25,6,2024-12-01,CUST-8691,Laura Arroyo,61,Male,Corporate,North,United States,Michigan,West David,Furniture,Binder,6,412,0.2261773430865253,1912.8896078901096,459.490825454656,0.2402077064768353,13.036620685334498,Medium,Delivered,,1.090964090631057,1.9949814296842299,2472,318.8149346483516,-6,2024-11,2024-11
ORD-1085,2025-04-01,6,2025-04-07,CUST-7704,Natalie Davis,21,Male,Consumer,Central,United States,South Dakota,Andrewhaven,Furniture,Office Chair,9,247,0.392293951129653,1350.9305466387814,73.05203711486838,0.0540753462838096,15.10087480110273,Medium,Returned,Late Delivery,0.43225295859317414,-0.5082405746865762,2223,150.1033940709757,-6,2025-04,2025-04
ORD-1086,2025-11-04,2,2025-11-06,CUST-6545,Paul House,54,Female,Home Office,West,United States,Indiana,Meghanborough,Furniture,Standing Desk,9,55,0.1091880998563171,440.95189057112304,35.47197143409879,0.0804440851544038,14.441946377739251,Medium,Returned,Incorrect Item,-0.6343960413071218,-0.7516717471678638,495,48.99465450790256,-2,2025-11,2025-11
ORD-1087,2025-05-08,2,2025-05-10,CUST-1461,Matthew Pittman,34,Female,Corporate,East,United States,Arkansas,New Jasminemouth,Furniture,Standing Desk,10,235,0.2122456537349221,1851.222713722933,345.3700120036779,0.1865631884502517,15.999673539181774,Critical,Cancelled,,1.0186800534706448,1.2557447381127804,2350,185.1222713722933,-2,2025-05,2025-05
ORD-1088,2025-03-17,6,2025-03-23,CUST-9919,Michael Jones,59,Female,Consumer,South,United States,Oregon,Jamesland,Technology,Mouse,7,71,0.506133984897842,245.4514095057725,21.04018765759947,0.08572037822054,16.37317744645216,Critical,Returned,Customer Changed Mind,-0.8635556938087715,-0.8451560448152571,497,35.064487072253215,-6,2025-03,2025-03
ORD-1089,2025-09-18,7,2025-09-25,CUST-1388,Isabel Strong,20,Male,Consumer,North,United States,Florida,Patriciafurt,Furniture,Office Chair,9,138,0.2927497624129206,878.4047950831524,72.47452571111108,0.0825069786922673,17.63412516075334,Critical,Delivered,,-0.12162719778543078,-0.5119815015740429,1242,97.60053278701696,-7,2025-09,2025-09
ORD-1090,2025-04-30,5,2025-05-05,CUST-9775,Alexander House,29,Male,Consumer,South,United States,Ohio,Monicafurt,Office Supply,Desk Organizer,5,361,0.0581151614488257,1700.1021335848695,215.5220965977804,0.1267700877142752,12.137257631460262,High,Cancelled,,0.8415411562077261,0.41463310834563005,1805,340.02042671697393,-5,2025-04,2025-04
ORD-1091,2025-06-28,7,2025-07-05,CUST-5502,Travis Graham,48,Female,Corporate,North,United States,Colorado,Peggyport,Office Supply,Stapler,4,427,0.3034374960977474,1189.7287566650475,247.1860646077381,0.2077667394546554,15.627700591062569,Medium,Delivered,,0.2432971771458823,0.6197417668442847,1708,297.4321891662619,-7,2025-06,2024-12
ORD-1092,2025-11-10,7,2025-11-17,CUST-3304,Tina Phillips,53,Male,Home Office,East,United States,Colorado,New Kevin,Furniture,Office Chair,5,243,0.5958217908571168,491.0765241086031,96.18645218063426,0.1958685611274758,6.837941122512449,Critical,Returned,Damaged Product,-0.5756414871462968,-0.3583835246226653,1215,98.21530482172061,-7,2025-11,2025-11
ORD-1093,2025-11-20,5,2025-11-25,CUST-4591,Jodi Vincent,27,Female,Corporate,North,United States,New York,New Timothy,Technology,Printer,10,388,0.2490368633922289,2913.7369700381514,361.8629333799728,0.1241920383002981,6.906830537400819,Medium,Delivered,,2.264126593696056,1.3625803999335537,3880,291.3736970038152,-5,2025-11,2025-11
ORD-1094,2025-07-07,5,2025-07-12,CUST-7083,Jerome Mendez,54,Male,Consumer,North,United States,Georgia,Murphymouth,Furniture,Binder,8,194,0.3606756767542185,992.2313496774528,229.19235633889795,0.2309868121113106,3.968264606021031,Critical,Returned,Not Specified,0.01179678948123291,0.5031845064504733,1552,124.0289187096816,-5,2025-07,2025-07
ORD-1095,2025-11-07,6,2025-11-13,CUST-9281,Erik Jacobs,24,Female,Home Office,North,United States,Pennsylvania,Collinstown,Office Supply,Pen Set,9,173,0.0984854404911833,1403.6581691552276,261.76063827876715,0.1864846043223644,10.334202059436372,High,Returned,Damaged Product,0.4940586563963828,0.7141510099598185,1557,155.9620187950253,-6,2025-11,2025-11
ORD-1096,2025-08-28,5,2025-09-02,CUST-6693,Mrs. Crystal Grant,43,Female,Corporate,North,United States,Oregon,Amyberg,Furniture,Office Chair,5,101,0.5419075376690459,231.33669347713183,31.39229304457168,0.1356995838953446,19.410073569923213,Medium,Pending,,-0.8801005299271111,-0.7780985475397788,505,46.26733869542637,-5,2025-08,2025-08
ORD-1097,2024-12-10,1,2024-12-11,CUST-4369,Kimberly Marsh,62,Male,Consumer,Central,United States,Colorado,East Cynthiamouth,Technology,Printer,7,102,0.4372426359400193,401.8087579388262,71.69018237491515,0.178418665493174,12.41265774860924,Critical,Returned,Late Delivery,-0.6802784177747514,-0.5170622169612905,714,57.40125113411804,-1,2024-12,2024-12
ORD-1098,2025-08-06,1,2025-08-07,CUST-5207,Brenda Flores,49,Male,Home Office,Central,United States,New York,Allisonfort,Furniture,Office Chair,10,301,0.016395785046637,2960.6486870096223,633.2645851350401,0.2138938631637053,11.522002384464662,Critical,Pending,,2.3191150658515003,3.1206300760921066,3010,296.0648687009623,-1,2025-08,2025-04
ORD-1099,2025-08-20,6,2025-08-26,CUST-9147,Dr. Nancy Scott DVM,34,Female,Consumer,West,United States,Connecticut,Grahammouth,Office Supply,Desk Organizer,4,235,0.4911514058746296,478.3176784778482,52.81886468502025,0.1104263276513339,2.6318379629384534,Critical,Pending,,-0.5905970136756082,-0.6393043394349811,940,119.57941961946204,-6,2025-08,2025-08
ORD-1100,2025-03-12,6,2025-03-18,CUST-9195,Megan Wright,48,Male,Corporate,South,United States,Alaska,Nicolebury,Furniture,Office Chair,2,258,0.1502816660285291,438.45466032927897,87.85501993880226,0.2003742413704149,14.600241532009784,Critical,Cancelled,,-0.6373232178098043,-0.4123517730101448,516,219.22733016463948,-6,2025-03,2025-03
ORD-1101,2025-08-06,2,2025-08-08,CUST-4122,James Weaver,36,Male,Home Office,North,United States,Florida,Kaiserstad,Furniture,Office Chair,9,180,0.3159474497014243,1108.165131483693,135.86155595344812,0.1226004609724064,4.712733939793699,Medium,Pending,,0.14769080369104612,-0.10138139184898345,1620,123.12945905374363,-2,2025-08,2025-08
ORD-1102,2024-12-21,2,2024-12-23,CUST-3405,Melissa Jackson,55,Female,Home Office,Central,United States,Alaska,East Amber,Technology,Laptop,9,150,0.3434413986757651,886.354111787717,182.44799501769504,0.2058409755100133,5.479285316630941,Low,Cancelled,,-0.1123092531762068,0.20039007336005343,1350,98.48379019863522,-2,2024-12,2024-12
ORD-1103,2025-10-13,3,2025-10-16,CUST-8860,Matthew Smith,48,Male,Consumer,East,United States,Tennessee,South Keithberg,Furniture,Office Chair,1,327,0.5037330913745927,162.2792791205082,24.99647276937248,0.1540336690232038,14.293525757860944,Medium,Returned,Customer Changed Mind,-0.9610475076040426,-0.8195285450761602,327,162.2792791205082,-3,2025-10,2025-10
ORD-1104,2025-06-12,7,2025-06-19,CUST-2066,Terry Flores,60,Female,Consumer,North,United States,Maine,Amberberg,Office Supply,Filing Cabinet,2,398,0.3398054121030109,525.5148919660032,109.77554909695183,0.2088914144493044,3.9330629432992095,Low,Cancelled,,-0.5352738912819789,-0.2703578723153623,796,262.7574459830016,-7,2025-06,2025-06
ORD-1105,2025-10-27,5,2025-11-01,CUST-5057,Elizabeth Foster,64,Male,Home Office,West,United States,Colorado,South Zachary,Furniture,Bookshelf,6,416,0.001581637274851,2492.052233361972,208.02492411190136,0.0834753466749208,2.3464557332156617,High,Pending,,1.7698407116594734,0.3660689173185267,2496,415.342038893662,-5,2025-10,2025-10
ORD-1106,2025-01-06,5,2025-01-11,CUST-6790,Ashley Miller,36,Male,Corporate,South,United States,South Dakota,Jackberg,Furniture,Office Chair,6,43,0.1863916264500321,209.9109603758917,19.375834550522512,0.0923050159735624,10.349389764323716,Critical,Returned,Late Delivery,-0.9052151154530261,-0.8559371709505939,258,34.985160062648625,-5,2025-01,2025-01
ORD-1107,2025-05-03,3,2025-05-06,CUST-1536,Linda Elliott,26,Male,Corporate,North,United States,Alabama,Craigton,Technology,Computer,2,454,0.2101580944769412,717.1764502149374,173.1549136246344,0.2414397650295683,14.844308989972877,Medium,Delivered,,-0.31061410606350254,0.1401925814585315,908,358.5882251074687,-3,2025-05,2025-05
ORD-1108,2025-03-11,6,2025-03-17,CUST-5681,Carrie Castaneda,19,Female,Corporate,Central,United States,Kansas,Gilbertmouth,Technology,Computer,6,462,0.1512352350559621,2352.7759284248727,230.3250857134472,0.0978950366376981,15.446157589825845,Medium,Pending,,1.606585309589999,0.5105219507778158,2772,392.1293214041455,-6,2025-03,2025-03
ORD-1109,2025-09-20,4,2025-09-24,CUST-3396,Melissa Hays,18,Female,Corporate,North,United States,Illinois,North Dariusmouth,Furniture,Office Chair,9,218,0.5787724508881814,826.4484513573881,185.19010113205223,0.224079433905272,13.235261787987913,High,Returned,Customer Changed Mind,-0.1825288263060914,0.2181525251917345,1962,91.82760570637645,-4,2025-09,2025-09
ORD-1110,2024-12-26,7,2025-01-02,CUST-7025,Manuel Day,51,Male,Consumer,North,United States,Maine,New Richard,Furniture,Standing Desk,3,403,0.4098062974041788,713.5441864383479,145.8040082693161,0.204337742553963,6.392867702073828,Critical,Pending,,-0.3148717339747062,-0.03697749098434095,1209,237.84806214611598,-7,2024-12,2024-12
ORD-1111,2025-02-26,3,2025-03-01,CUST-5280,Frank Elliott,19,Female,Consumer,East,United States,Alabama,Coffeyberg,Office Supply,Desk Organizer,7,416,0.4929899524849738,1476.4132583637563,141.44123874914962,0.0958005747699006,12.24555734134383,High,Delivered,,0.5793399348356916,-0.06523806159061364,2912,210.9161797662509,-3,2025-02,2025-02
ORD-1112,2025-08-07,4,2025-08-11,CUST-3894,Amy Estrada,39,Male,Corporate,North,United States,New Jersey,Davidside,Furniture,Office Chair,4,144,0.3581487686486915,369.7063092583537,91.92139098328973,0.2486335469029129,6.853937819102528,High,Delivered,,-0.7179079210065621,-0.3860111731955446,576,92.42657731458843,-4,2025-08,2025-08
ORD-1113,2025-06-29,2,2025-07-01,CUST-6499,Leslie Bailey,63,Male,Consumer,South,United States,West Virginia,Scotttown,Technology,CPU,6,330,0.3715627358587192,1244.3057829997358,279.25679293384303,0.2244277867620441,9.135959841214758,Critical,Delivered,,0.3072706892379055,0.8274852834488221,1980,207.38429716662264,-2,2025-06,2025-06
ORD-1114,2025-03-14,1,2025-03-15,CUST-3117,Michele Cooper,31,Female,Home Office,North,United States,Connecticut,Rebeccaland,Office Supply,Stapler,2,270,0.2843935184011853,386.4275000633599,26.836029801239928,0.0694464803794756,19.32335451786815,High,Returned,Customer Changed Mind,-0.6983078553013113,-0.8076125061602718,540,193.21375003167995,-1,2025-03,2025-03
ORD-1115,2025-09-06,4,2025-09-10,CUST-2946,Kathryn Vaughn,39,Female,Consumer,North,United States,Kansas,Lake Christina,Furniture,Office Chair,10,35,0.3088660305627783,241.8968893030276,47.83297440108342,0.1977411720295517,13.158884091580056,Medium,Cancelled,,-0.8677221930932354,-0.6716012792006529,350,24.18968893030276,-4,2025-09,2025-09
ORD-1116,2025-10-17,4,2025-10-21,CUST-2936,Robert Cruz,65,Male,Home Office,North,United States,New Hampshire,North Linda,Technology,Mouse,7,50,0.4979061781637641,175.73283764268254,35.12141759485798,0.1998568854061887,3.2082674186807454,High,Pending,,-0.9452776599849899,-0.753942518401451,350,25.104691091811794,-4,2025-10,2025-10
ORD-1117,2025-01-25,4,2025-01-29,CUST-4524,Christopher Stanley,38,Female,Consumer,West,United States,Kansas,Georgeton,Office Supply,Pen Set,10,193,0.5908999510304155,789.5630945112981,115.861511620636,0.1467412958205053,2.754809805778236,High,Cancelled,,-0.22576470742100202,-0.23093503028515985,1930,78.95630945112981,-4,2025-01,2025-01
ORD-1118,2025-04-30,7,2025-05-07,CUST-5359,Jennifer Jennings,51,Male,Home Office,West,United States,Minnesota,West Michelle,Furniture,Binder,4,435,0.3552025662440553,1121.947534735344,88.04654068341394,0.0784765222592901,19.743228257979684,Critical,Delivered,,0.16384611299041424,-0.4111111652951038,1740,280.48688368383597,-7,2025-04,2025-04
ORD-1119,2025-08-01,6,2025-08-07,CUST-2271,Victor Garrett,55,Female,Consumer,South,United States,Massachusetts,Port Anthony,Furniture,Office Chair,9,348,0.1496827742462043,2663.193551060888,209.22886871645736,0.0785631478542409,10.186083688721022,Low,Returned,Late Delivery,1.970447301877777,0.373867670231286,3132,295.9103945623209,-6,2025-08,2025-08
ORD-1120,2025-08-13,6,2025-08-19,CUST-9516,Kim Medina,37,Male,Home Office,North,United States,Texas,Justinton,Furniture,Bookshelf,8,246,0.5196899486279524,945.2501811001896,76.63292284300654,0.0810715770017758,4.783608700589849,Critical,Cancelled,,-0.0432730917109685,-0.4850447873580766,1968,118.15627263752371,-6,2025-08,2025-08
ORD-1121,2025-06-25,4,2025-06-29,CUST-8386,Miranda Hill,38,Female,Consumer,Central,United States,Missouri,Bryantstad,Technology,Computer,1,280,0.2492775094733863,210.20229734745183,16.206035982358262,0.0770973304614775,4.7200706251208935,Critical,Returned,Customer Changed Mind,-0.9048736192132226,-0.876470072317304,280,210.20229734745183,-4,2025-06,2025-06
ORD-1122,2025-11-12,7,2025-11-19,CUST-3463,Steve Bell,27,Male,Corporate,West,United States,South Carolina,Longshire,Technology,Mouse,4,163,0.0950425678410193,590.0322457676554,39.024065917343,0.0661388698622244,12.583794155335594,Medium,Pending,,-0.45964863298621833,-0.7286624599525163,652,147.50806144191387,-7,2025-11,2025-11
ORD-1123,2025-03-15,2,2025-03-17,CUST-1966,Michael King,28,Male,Consumer,North,United States,Hawaii,Port Maryborough,Furniture,Office Chair,5,142,0.2779277863600423,512.6712716843699,30.59967902636282,0.0596867441505514,8.533177424640561,Medium,Pending,,-0.5503287880503321,-0.7832328376556267,710,102.534254336874,-2,2025-03,2025-03
ORD-1124,2025-09-03,6,2025-09-09,CUST-7929,Audrey Wall,53,Female,Home Office,South,United States,Rhode Island,Port Tinafort,Furniture,Standing Desk,5,482,0.3777349006519065,1499.6588894289052,85.98063445933539,0.0573334610059746,8.619949443198333,Medium,Returned,Late Delivery,0.606587748795241,-0.42449341903132265,2410,299.93177788578106,-6,2025-09,2025-07
ORD-1125,2024-12-19,3,2024-12-22,CUST-9714,Rachel Lee,32,Male,Home Office,North,United States,Colorado,Adamsside,Furniture,Office Chair,7,108,0.0802616568338932,695.3221874335768,94.36531180828511,0.1357145126586367,11.878091427947403,Low,Delivered,,-0.33623100090368585,-0.3701802665405704,756,99.33174106193954,-3,2024-12,2024-12
ORD-1126,2025-01-08,5,2025-01-13,CUST-8054,John Collins,43,Male,Corporate,Central,United States,Maine,Davidtown,Furniture,Binder,9,469,0.4881734312144446,2160.4199468438296,354.90056640041524,0.1642738796773708,2.397053480198239,High,Returned,Not Specified,1.3811115426943015,1.317480501187342,4221,240.0466607604255,-5,2025-01,2025-01
ORD-1127,2025-08-23,4,2025-08-27,CUST-1044,Isabella Kennedy,41,Female,Consumer,South,United States,California,Fosterberg,Technology,CPU,1,324,0.0772093645685101,298.9841658798028,60.789080342577066,0.2033187281463441,16.68563541382996,Critical,Returned,Late Delivery,-0.8008062428545943,-0.5876759319987321,324,298.98416587980273,-4,2025-08,2025-08
ORD-1128,2025-01-19,2,2025-01-21,CUST-4554,Brittney Kane,52,Female,Consumer,East,United States,Missouri,Allenfurt,Furniture,Binder,3,391,0.1463876982342795,1001.28722997119,99.90482080081668,0.099776385646795,15.138650439395668,Critical,Pending,,0.02241181390419399,-0.3342971688238828,1173,333.7624099903967,-2,2025-01,2025-01
ORD-1129,2025-08-26,7,2025-09-02,CUST-3658,Christina Villa,65,Female,Consumer,East,United States,Louisiana,Ericview,Technology,Printer,9,470,0.4004633757360952,2536.039920636317,633.4023544275567,0.2497604037197608,5.390163934372977,Low,Cancelled,,1.821401726114321,3.1215224997694393,4230,281.7822134040353,-7,2025-08,2025-08
ORD-1130,2025-02-21,2,2025-02-23,CUST-1764,Christopher Perez,29,Female,Consumer,West,United States,Connecticut,Jessicaville,Furniture,Bookshelf,10,178,0.137087336870958,1535.9845403696943,239.45339667084295,0.1558957075265934,16.033822586865437,Medium,Cancelled,,0.6491675598582369,0.5696521145728655,1780,153.59845403696949,-2,2025-02,2025-02
ORD-1131,2024-12-23,1,2024-12-24,CUST-9879,Christine Adams,26,Male,Corporate,South,United States,Pennsylvania,North David,Furniture,Office Chair,5,254,0.506278721577988,627.0260235959552,59.76951889263868,0.0953222300884167,7.9012604282417,Low,Cancelled,,-0.4162856641297753,-0.5942803121316341,1270,125.40520471919103,-1,2024-12,2024-12
